condition_id,kind,seed,model,population,condition,framing,scale_labels,probe_calls,dispersion_compression,absolute_mean_shift,compression_q1_family_importance,compression_q182_homosexuality,compression_q188_euthanasia,mean_shift_q1_family_importance,mean_shift_q182_homosexuality,mean_shift_q188_euthanasia,tar_event_member,tar_prompt_member
population-netherlands__condition-observed__model-gemma-4-31b,variation,6004,gemma-4-31b,netherlands,observed,neutral,default,144,0.39673913043478265,0.5416666666666666,0.0,1.190217391304348,0.0,0.0,0.625,1.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-gemma-4-31b,variation,6005,gemma-4-31b,netherlands,observed,neutral,default,144,0.39673913043478265,0.5416666666666666,0.0,1.190217391304348,0.0,0.0,0.625,1.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-observed__model-gemma-4-31b,variation,6006,gemma-4-31b,netherlands,observed,neutral,default,144,0.39673913043478265,0.5416666666666666,0.0,1.190217391304348,0.0,0.0,0.625,1.0,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-observed__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-gemma-4-31b,variation,6001,gemma-4-31b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-gemma-4-31b,variation,6002,gemma-4-31b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-gemma-4-31b,variation,6003,gemma-4-31b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-gemma-4-31b,variation,6004,gemma-4-31b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-gemma-4-31b,variation,6005,gemma-4-31b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__model-gemma-4-31b,variation,6006,gemma-4-31b,jordan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-gemma-4-31b,variation,6001,gemma-4-31b,jordan,observed,neutral,default,144,0.2765700483091787,0.38888888888888884,0.0,0.3641304347826086,0.46557971014492744,0.0,-0.45833333333333326,-0.7083333333333333,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-gemma-4-31b,variation,6002,gemma-4-31b,jordan,observed,neutral,default,144,0.2765700483091787,0.38888888888888884,0.0,0.3641304347826086,0.46557971014492744,0.0,-0.45833333333333326,-0.7083333333333333,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-gemma-4-31b,variation,6003,gemma-4-31b,jordan,observed,neutral,default,144,0.2765700483091787,0.38888888888888884,0.0,0.3641304347826086,0.46557971014492744,0.0,-0.45833333333333326,-0.7083333333333333,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-gemma-4-31b,variation,6004,gemma-4-31b,jordan,observed,neutral,default,144,0.2765700483091787,0.38888888888888884,0.0,0.3641304347826086,0.46557971014492744,0.0,-0.45833333333333326,-0.7083333333333333,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-gemma-4-31b,variation,6005,gemma-4-31b,jordan,observed,neutral,default,144,0.2765700483091787,0.38888888888888884,0.0,0.3641304347826086,0.46557971014492744,0.0,-0.45833333333333326,-0.7083333333333333,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-jordan__condition-observed__model-gemma-4-31b,variation,6006,gemma-4-31b,jordan,observed,neutral,default,144,0.2765700483091787,0.38888888888888884,0.0,0.3641304347826086,0.46557971014492744,0.0,-0.45833333333333326,-0.7083333333333333,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-observed__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-gemma-4-31b,variation,6001,gemma-4-31b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-gemma-4-31b,variation,6002,gemma-4-31b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-gemma-4-31b,variation,6003,gemma-4-31b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-gemma-4-31b,variation,6004,gemma-4-31b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-gemma-4-31b,variation,6005,gemma-4-31b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__model-gemma-4-31b,variation,6006,gemma-4-31b,japan,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-gemma-4-31b,variation,6001,gemma-4-31b,japan,observed,neutral,default,144,0.635265700483092,0.2500000000000003,0.0,1.652173913043479,0.2536231884057971,0.0,-0.3333333333333339,-0.41666666666666696,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-gemma-4-31b,variation,6002,gemma-4-31b,japan,observed,neutral,default,144,0.635265700483092,0.2500000000000003,0.0,1.652173913043479,0.2536231884057971,0.0,-0.3333333333333339,-0.41666666666666696,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-gemma-4-31b,variation,6003,gemma-4-31b,japan,observed,neutral,default,144,0.635265700483092,0.2500000000000003,0.0,1.652173913043479,0.2536231884057971,0.0,-0.3333333333333339,-0.41666666666666696,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-gemma-4-31b,variation,6004,gemma-4-31b,japan,observed,neutral,default,144,0.635265700483092,0.2500000000000003,0.0,1.652173913043479,0.2536231884057971,0.0,-0.3333333333333339,-0.41666666666666696,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-gemma-4-31b,variation,6005,gemma-4-31b,japan,observed,neutral,default,144,0.635265700483092,0.2500000000000003,0.0,1.652173913043479,0.2536231884057971,0.0,-0.3333333333333339,-0.41666666666666696,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-japan__condition-observed__model-gemma-4-31b,variation,6006,gemma-4-31b,japan,observed,neutral,default,144,0.635265700483092,0.2500000000000003,0.0,1.652173913043479,0.2536231884057971,0.0,-0.3333333333333339,-0.41666666666666696,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-observed__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-gemma-4-31b,variation,6001,gemma-4-31b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-gemma-4-31b,variation,6002,gemma-4-31b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-gemma-4-31b,variation,6003,gemma-4-31b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-gemma-4-31b,variation,6004,gemma-4-31b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-gemma-4-31b,variation,6005,gemma-4-31b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__model-gemma-4-31b,variation,6006,gemma-4-31b,mixed,private,neutral,default,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-gemma-4-31b,variation,6001,gemma-4-31b,mixed,observed,neutral,default,144,-0.928743961352657,0.027777777777777974,0.0,-1.2409420289855078,-1.5452898550724634,0.0,0.04166666666666696,0.04166666666666696,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6001/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-gemma-4-31b,variation,6002,gemma-4-31b,mixed,observed,neutral,default,144,-0.928743961352657,0.027777777777777974,0.0,-1.2409420289855078,-1.5452898550724634,0.0,0.04166666666666696,0.04166666666666696,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6002/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-gemma-4-31b,variation,6003,gemma-4-31b,mixed,observed,neutral,default,144,-0.928743961352657,0.027777777777777974,0.0,-1.2409420289855078,-1.5452898550724634,0.0,0.04166666666666696,0.04166666666666696,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6003/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-gemma-4-31b,variation,6004,gemma-4-31b,mixed,observed,neutral,default,144,-0.928743961352657,0.027777777777777974,0.0,-1.2409420289855078,-1.5452898550724634,0.0,0.04166666666666696,0.04166666666666696,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6004/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-gemma-4-31b,variation,6005,gemma-4-31b,mixed,observed,neutral,default,144,-0.9498792270531401,0.013888888888888987,0.0,-1.304347826086957,-1.5452898550724634,0.0,0.0,0.04166666666666696,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6005/run/prompts_and_responses.jsonl.gz
population-mixed__condition-observed__model-gemma-4-31b,variation,6006,gemma-4-31b,mixed,observed,neutral,default,144,-0.9498792270531401,0.013888888888888987,0.0,-1.304347826086957,-1.5452898550724634,0.0,0.0,0.04166666666666696,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-observed__model-gemma-4-31b/seed_6006/run/prompts_and_responses.jsonl.gz
population-us__condition-private__scale_labels-acceptable,variation,6001,qwen3.5-27b-fp8,us,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6001/run/prompts_and_responses.jsonl.gz
population-us__condition-private__scale_labels-acceptable,variation,6002,qwen3.5-27b-fp8,us,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6002/run/prompts_and_responses.jsonl.gz
population-us__condition-private__scale_labels-acceptable,variation,6003,qwen3.5-27b-fp8,us,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6003/run/prompts_and_responses.jsonl.gz
population-us__condition-private__scale_labels-acceptable,variation,6004,qwen3.5-27b-fp8,us,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6004/run/prompts_and_responses.jsonl.gz
population-us__condition-private__scale_labels-acceptable,variation,6005,qwen3.5-27b-fp8,us,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6005/run/prompts_and_responses.jsonl.gz
population-us__condition-private__scale_labels-acceptable,variation,6006,qwen3.5-27b-fp8,us,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-private__scale_labels-acceptable/seed_6006/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__scale_labels-acceptable,variation,6001,qwen3.5-27b-fp8,netherlands,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6001/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__scale_labels-acceptable,variation,6002,qwen3.5-27b-fp8,netherlands,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6002/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__scale_labels-acceptable,variation,6003,qwen3.5-27b-fp8,netherlands,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6003/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__scale_labels-acceptable,variation,6004,qwen3.5-27b-fp8,netherlands,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6004/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__scale_labels-acceptable,variation,6005,qwen3.5-27b-fp8,netherlands,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6005/run/prompts_and_responses.jsonl.gz
population-netherlands__condition-private__scale_labels-acceptable,variation,6006,qwen3.5-27b-fp8,netherlands,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-netherlands__condition-private__scale_labels-acceptable/seed_6006/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__scale_labels-acceptable,variation,6001,qwen3.5-27b-fp8,jordan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6001/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__scale_labels-acceptable,variation,6002,qwen3.5-27b-fp8,jordan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6002/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__scale_labels-acceptable,variation,6003,qwen3.5-27b-fp8,jordan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6003/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__scale_labels-acceptable,variation,6004,qwen3.5-27b-fp8,jordan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6004/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__scale_labels-acceptable,variation,6005,qwen3.5-27b-fp8,jordan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6005/run/prompts_and_responses.jsonl.gz
population-jordan__condition-private__scale_labels-acceptable,variation,6006,qwen3.5-27b-fp8,jordan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-jordan__condition-private__scale_labels-acceptable/seed_6006/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__scale_labels-acceptable,variation,6001,qwen3.5-27b-fp8,japan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6001/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__scale_labels-acceptable,variation,6002,qwen3.5-27b-fp8,japan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6002/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__scale_labels-acceptable,variation,6003,qwen3.5-27b-fp8,japan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6003/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__scale_labels-acceptable,variation,6004,qwen3.5-27b-fp8,japan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6004/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__scale_labels-acceptable,variation,6005,qwen3.5-27b-fp8,japan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6005/run/prompts_and_responses.jsonl.gz
population-japan__condition-private__scale_labels-acceptable,variation,6006,qwen3.5-27b-fp8,japan,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-japan__condition-private__scale_labels-acceptable/seed_6006/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__scale_labels-acceptable,variation,6001,qwen3.5-27b-fp8,mixed,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6001/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__scale_labels-acceptable,variation,6002,qwen3.5-27b-fp8,mixed,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6002/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6002/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__scale_labels-acceptable,variation,6003,qwen3.5-27b-fp8,mixed,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6003/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6003/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__scale_labels-acceptable,variation,6004,qwen3.5-27b-fp8,mixed,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6004/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6004/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__scale_labels-acceptable,variation,6005,qwen3.5-27b-fp8,mixed,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6005/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6005/run/prompts_and_responses.jsonl.gz
population-mixed__condition-private__scale_labels-acceptable,variation,6006,qwen3.5-27b-fp8,mixed,private,neutral,acceptable,72,,,,,,,,,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6006/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-mixed__condition-private__scale_labels-acceptable/seed_6006/run/prompts_and_responses.jsonl.gz
population-us__condition-observed__framing-same-culture,variation,6001,qwen3.5-27b-fp8,us,observed,same-culture,default,144,0.1974637681159421,0.09722222222222232,0.0,0.0,0.5923913043478263,0.0,0.0,-0.29166666666666696,observed_norms/sweeps/runs/population-us__condition-observed__framing-same-culture/seed_6001/run/probe_events.jsonl.gz,observed_norms/sweeps/runs/population-us__condition-observed__framing-same-culture/seed_6001/run/prompts_and_responses.jsonl.gz
