condition_id,kind,seed,exposure_rule,graph_file,memory_architecture,model,topic,topic_paraphrase,persona_content,prompt_paraphrase,strict_probe_outputs,missing_probe_outputs,probe_calls,complete_probe_trajectory,initial_edge_alignment,final_edge_alignment,edge_alignment_gain,initial_opinion_variance,final_opinion_variance,opinion_variance_change,opinion_volatility,mean_absolute_opinion_shift,credulous_mean_shift,skeptical_mean_shift,credulity_shift_gap,prompt_records,tool_call_decisions,memory_or_probe_prompt_records,generated_nonterminal_actions,executed_nonterminal_actions,unexecuted_generated_calls,unexpected_event_calls,exact_action_sequence_match,unexecuted_call_labels_json,unexpected_event_labels_json,generated_overshoot_turns,generated_calls_above_cap,executed_overshoot_turns,executed_events_above_cap,maximum_generated_calls_in_agent_episode,maximum_executed_events_in_agent_episode,tar_action_member,tar_probe_member,tar_prompt_member
exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded,variation,4002,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,reworded,default,default,448,0,448,True,0.58203125,0.57421875,-0.0078125,1.935483870967742,2.03125,0.09576612903225801,0.015625,0.03125,0.0625,0.0,0.0625,1137,689,448,277,277,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4002/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4002/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4002/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded,variation,4003,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,reworded,default,default,448,0,448,True,0.58203125,0.56640625,-0.015625,1.935483870967742,1.9959677419354838,0.06048387096774177,0.026785714285714284,0.0625,0.125,0.0,0.125,1141,693,448,298,298,0,0,True,{},{},2,2,2,2,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4003/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4003/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4003/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded,variation,4004,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,reworded,default,default,448,0,448,True,0.58203125,0.5546875,-0.02734375,1.935483870967742,2.087701612903226,0.15221774193548399,0.015625,0.09375,0.1875,0.0,0.1875,1134,686,448,262,262,0,0,True,{},{},1,1,1,1,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4004/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4004/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4004/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded,variation,4005,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,reworded,default,default,448,0,448,True,0.58203125,0.57421875,-0.0078125,1.935483870967742,2.095766129032258,0.16028225806451601,0.011160714285714286,0.09375,0.1875,0.0,0.1875,1152,704,448,311,311,0,0,True,{},{},1,1,1,1,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4005/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4005/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__topic_paraphrase-reworded/seed_4005/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,variation,4001,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1201,753,448,1956,1956,0,0,True,{},{},245,690,245,690,20,20,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,variation,4002,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58984375,0.0078125,1.935483870967742,1.9022177419354838,-0.03326612903225823,0.002232142857142857,0.03125,0.0625,0.0,0.0625,1218,770,448,1878,1878,0,0,True,{},{},237,638,237,638,15,15,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,variation,4003,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1257,809,448,1693,1693,0,0,True,{},{},215,440,215,440,11,11,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,variation,4004,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1311,863,448,1542,1542,0,0,True,{},{},167,333,167,333,14,14,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase,variation,4005,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1264,816,448,1559,1559,0,0,True,{},{},170,323,170,323,10,10,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,variation,4001,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.013392857142857142,0.0,0.0,0.0,0.0,1211,763,448,402,402,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4001/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,variation,4002,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,1230,782,448,417,417,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4002/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,variation,4003,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,1248,800,448,458,458,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4003/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,variation,4004,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,1179,731,448,348,348,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4004/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase,variation,4005,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,paraphrase,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,1.935483870967742,0.0,0.004464285714285714,0.0,0.0,0.0,0.0,1193,745,448,366,366,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-paraphrase/seed_4005/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,variation,4001,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.578125,-0.00390625,1.935483870967742,2.899193548387097,0.963709677419355,0.03571428571428571,0.3125,0.375,0.25,0.125,1267,819,448,1975,1975,0,0,True,{},{},252,672,252,672,14,14,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,variation,4002,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.58984375,0.0078125,1.935483870967742,2.693548387096774,0.758064516129032,0.03571428571428571,0.25,0.25,0.25,0.0,1213,765,448,1919,1919,0,0,True,{},{},253,659,253,659,18,18,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,variation,4003,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.5859375,0.00390625,1.935483870967742,2.693548387096774,0.758064516129032,0.03571428571428571,0.25,0.3125,0.1875,0.125,1243,795,448,1704,1704,0,0,True,{},{},215,450,215,450,12,12,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,variation,4004,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.59765625,0.015625,1.935483870967742,2.587701612903226,0.652217741935484,0.03794642857142857,0.21875,0.25,0.1875,0.0625,1341,893,448,1598,1598,0,0,True,{},{},168,331,168,331,11,11,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance,variation,4005,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,2.7973790322580645,0.8618951612903225,0.033482142857142856,0.28125,0.3125,0.25,0.0625,1309,861,448,1653,1653,0,0,True,{},{},205,379,205,379,10,10,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,variation,4001,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.55859375,-0.0234375,1.935483870967742,2.7096774193548385,0.7741935483870965,0.03125,0.375,0.5625,0.1875,0.375,1443,995,448,760,760,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4001/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,variation,4002,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.5703125,-0.01171875,1.935483870967742,2.6764112903225805,0.7409274193548385,0.03794642857142857,0.34375,0.5,0.1875,0.3125,1286,838,448,501,501,0,0,True,{},{},2,2,2,2,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4002/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,variation,4003,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.5859375,0.00390625,1.935483870967742,2.693548387096774,0.758064516129032,0.03571428571428571,0.25,0.3125,0.1875,0.125,1365,917,448,648,648,0,0,True,{},{},2,2,2,2,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4003/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,variation,4004,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.58203125,0.0,1.935483870967742,2.6038306451612905,0.6683467741935485,0.020089285714285716,0.21875,0.25,0.1875,0.0625,1358,910,448,625,625,0,0,True,{},{},1,2,1,2,5,5,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4004/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance,variation,4005,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,narrative-stance,default,448,0,448,True,0.58203125,0.578125,-0.00390625,1.935483870967742,2.7973790322580645,0.8618951612903225,0.024553571428571428,0.28125,0.375,0.1875,0.1875,1439,991,448,756,756,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-narrative-stance/seed_4005/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,variation,4001,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.65625,0.06640625,1.935483870967742,2.0473790322580645,0.11189516129032251,0.05133928571428571,0.28125,0.4375,0.125,0.3125,1315,867,448,1534,1534,0,0,True,{},{},150,266,150,266,11,11,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4001/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4001/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4001/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,variation,4002,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.5703125,-0.01953125,1.935483870967742,2.1774193548387095,0.24193548387096753,0.044642857142857144,0.1875,0.375,0.0,0.375,1350,902,448,1532,1532,0,0,True,{},{},150,294,150,294,12,12,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4002/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4002/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4002/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,variation,4003,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.59765625,0.0078125,1.935483870967742,2.060483870967742,0.125,0.017857142857142856,0.125,0.25,0.0,0.25,1280,832,448,1545,1545,0,0,True,{},{},153,317,153,317,13,13,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4003/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4003/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4003/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,variation,4004,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.6015625,0.01171875,1.935483870967742,2.2006048387096775,0.2651209677419355,0.03794642857142857,0.21875,0.375,0.0625,0.3125,1348,900,448,1399,1399,0,0,True,{},{},120,212,120,212,10,10,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4004/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4004/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4004/run/prompts_and_responses.jsonl.gz
exposure_rule-chrono__graph_file-scale-free__persona_content-order-b,variation,4005,chrono,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.5859375,-0.00390625,1.935483870967742,2.060483870967742,0.125,0.03125,0.0625,0.125,0.0,0.125,1344,896,448,1538,1538,0,0,True,{},{},150,280,150,280,18,18,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4005/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4005/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-chrono__graph_file-scale-free__persona_content-order-b/seed_4005/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,variation,4001,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.55859375,-0.03125,1.935483870967742,2.1774193548387095,0.24193548387096753,0.017857142857142856,0.125,0.1875,0.0625,0.125,1197,749,448,377,377,0,0,True,{},{},1,1,1,1,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4001/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4001/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4001/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,variation,4002,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.58203125,-0.0078125,1.935483870967742,2.0231854838709675,0.08770161290322553,0.020089285714285716,0.09375,0.1875,0.0,0.1875,1297,849,448,536,536,0,0,True,{},{},2,2,2,2,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4002/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4002/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4002/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,variation,4003,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.56640625,-0.0234375,1.935483870967742,2.060483870967742,0.125,0.022321428571428572,0.125,0.125,0.125,0.0,1268,820,448,482,482,0,0,True,{},{},1,1,1,1,4,4,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4003/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4003/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4003/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,variation,4004,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.58984375,0.0,1.935483870967742,1.966733870967742,0.03125,0.006696428571428571,0.03125,0.0625,0.0,0.0625,1177,729,448,346,346,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4004/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4004/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4004/run/prompts_and_responses.jsonl.gz
exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b,variation,4005,stance-sim,scale-free,window,qwen3.5-27b-fp8,euthanasia,original,order-b,default,448,0,448,True,0.58984375,0.53515625,-0.0546875,1.935483870967742,2.4153225806451615,0.4798387096774195,0.03571428571428571,0.25,0.5,0.0,0.5,1261,813,448,462,462,0,0,True,{},{},0,0,0,0,3,3,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4005/run/action_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4005/run/probe_events.jsonl.gz,polarization/sweeps/runs/exposure_rule-stance-sim__graph_file-scale-free__persona_content-order-b/seed_4005/run/prompts_and_responses.jsonl.gz
